Suburb,Address,Rooms,Price,Method,SellerG,Date,Postcode,Bathroom,Car,CouncilArea,Lattitude,Longtitude,Propertycount,Type_t,Type_u,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,PropertyAge,AgeGroup,AgeGroup_enc,Distance_scaled,Landsize_scaled,price_per_room,price_per_sqm,room_area_score,Landsize_log
Footscray,62 Moore St,3,980000.0,S,GL,2016-07-26,3011,2.0,2.0,Maribyrnong,-37.7987,144.9034,7570.0,False,False,False,False,False,False,False,True,False,12.0,Recent,1,-0.636920933570407,-0.6259216317967755,326666.6666666667,6363.636363636364,462.0,5.2832037287379885
Footscray,26/2 Ballarat Rd,3,561000.0,SP,Nelson,2016-06-27,3011,1.0,1.0,Maribyrnong,-37.7952,144.909,7570.0,False,True,False,False,False,False,False,True,False,43.0,Established,2,-0.636920933570407,-1.078935444146219,187000.0,7480.0,225.0,0.0
Footscray,10/24 Eldridge St,2,316000.0,S,Burnham,2016-06-27,3011,1.0,1.0,Maribyrnong,-37.789,144.8932,7570.0,False,True,False,False,False,False,False,True,False,58.0,Heritage,3,-0.636920933570407,-1.078935444146219,158000.0,5745.454545454545,110.0,0.0
Footscray,23 Moore St,2,800000.0,S,Village,2016-06-27,3011,1.0,2.0,Maribyrnong,-37.7969,144.9042,7570.0,False,False,False,False,False,False,False,True,False,78.0,Heritage,3,-0.636920933570407,-0.4779987542949165,400000.0,5555.555555555556,288.0,5.564520407322694
Footscray,20 Ryan St,2,760000.0,PI,Burnham,2016-06-27,3011,1.0,0.0,Maribyrnong,-37.7988,144.9045,7570.0,False,False,False,False,False,False,False,True,False,98.0,Heritage,3,-0.636920933570407,-0.7784670992205677,380000.0,10857.142857142857,140.0,4.875197323201151
Footscray,39 Warleigh Rd,3,735000.0,S,Jas,2016-06-27,3011,2.0,2.0,Maribyrnong,-37.8001,144.8797,7570.0,True,False,False,False,False,False,False,True,False,8.0,Recent,1,-0.636920933570407,-0.8200704085179655,245000.0,4375.0,504.0,4.727387818712341
Footscray,6 White St,2,823000.0,S,Jas,2016-06-27,3011,1.0,0.0,Maribyrnong,-37.7946,144.8944,7570.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,-0.636920933570407,-0.5288472434361805,411500.0,5715.277777777777,288.0,5.476463551931511
Footscray,4 Adelaide St,4,1225000.0,SP,Nelson,2016-11-27,3011,2.0,1.0,Maribyrnong,-37.7943,144.8875,7570.0,False,False,False,False,False,False,False,True,False,103.0,Heritage,3,-0.636920933570407,-0.34163235159789024,306250.0,9423.076923076924,520.0,5.768320995793772
Footscray,1/24 Eldridge St,2,296000.0,S,Sweeney,2016-11-27,3011,1.0,1.0,Maribyrnong,-37.789,144.8932,7570.0,False,True,False,False,False,False,False,True,False,43.0,Established,2,-0.636920933570407,-1.078935444146219,148000.0,3946.6666666666665,150.0,0.0
Footscray,4 The Crescent,3,886500.0,S,Greg,2016-11-27,3011,1.0,0.0,Maribyrnong,-37.7942,144.8933,7570.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,-0.636920933570407,-0.4595083946071841,295500.0,6156.25,432.0,5.594711379601839
Footscray,8 Dudley St,3,767500.0,S,Sweeney,2016-05-28,3011,2.0,0.0,Maribyrnong,-37.7942,144.8832,7570.0,False,False,False,False,False,False,False,True,False,88.0,Heritage,3,-0.636920933570407,-0.020362352023540132,255833.33333333334,7831.632653061224,294.0,6.129050210060545
Footscray,116/55 Hopkins St,2,395000.0,SP,Greg,2016-05-28,3011,2.0,1.0,Maribyrnong,-37.8006,144.9053,7570.0,False,True,False,False,False,False,False,True,False,9.0,Recent,1,-0.636920933570407,-1.078935444146219,197500.0,5000.0,158.0,0.0
Footscray,12 Tait St,4,815000.0,PI,Biggin,2016-05-28,3011,2.0,1.0,Maribyrnong,-37.7914,144.8957,7570.0,False,False,False,False,False,False,False,True,False,108.0,Heritage,3,-0.636920933570407,-0.22606760354956285,203750.0,5397.350993377483,604.0,5.91350300563827
Footscray,20 McDougall Dr,3,757000.0,S,Jas,2016-08-28,3011,2.0,2.0,Maribyrnong,-37.7987,144.8807,7570.0,True,False,False,False,False,False,False,True,False,7.0,Recent,1,-0.636920933570407,-0.843183358127631,252333.33333333334,7421.568627450981,306.0,4.634728988229636
Footscray,20 Nicholson St,4,1450000.0,SP,Village,2016-08-28,3011,1.0,1.0,Maribyrnong,-37.7958,144.9001,7570.0,False,False,False,False,False,False,False,True,False,108.0,Heritage,3,-0.636920933570407,0.7677892296660526,362500.0,9062.5,640.0,6.684611727667927
Footscray,119 Droop St,2,745000.0,S,Village,2016-07-30,3011,1.0,1.0,Maribyrnong,-37.7931,144.8938,7570.0,False,False,False,False,False,False,False,True,False,128.0,Heritage,3,-0.636920933570407,-0.2584257330030945,372500.0,10067.567567567568,148.0,5.87493073085203
Footscray,1a Leander St,2,716000.0,S,Ray,2016-07-30,3011,1.0,2.0,Maribyrnong,-37.7939,144.8846,7570.0,False,False,False,False,False,False,False,True,False,18.0,Recent,1,-0.636920933570407,-0.44564062484138484,358000.0,2603.6363636363635,550.0,5.616771097666572
Glen Iris,6 Beatrice St,3,1735000.0,S,hockingstuart,2016-09-03,3146,2.0,3.0,Boroondara,-37.854,145.0832,10412.0,False,False,False,False,False,False,True,False,False,83.0,Heritage,3,-0.15979802771959933,0.49274512931103337,578333.3333333334,10205.882352941177,510.0,6.523562306149512
Glen Iris,57 Brandon St,2,1699000.0,S,Jellis,2016-09-03,3146,1.0,2.0,Boroondara,-37.8573,145.077,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.4303401653649366,849500.0,11798.611111111111,288.0,6.483107351457199
Glen Iris,11 Vincent St,4,3338149.999999987,VB,Kay,2016-09-03,3146,3.0,2.0,Stonnington,-37.8628,145.0436,10412.0,False,False,False,False,False,False,True,False,False,98.0,Heritage,3,-0.15979802771959933,0.8995330424411457,834537.4999999967,12596.79245283014,1060.0,6.75343791859778
Glen Iris,2 Vincent St,5,3338149.999999987,PI,Abercromby's,2016-09-03,3146,3.0,2.0,Stonnington,-37.8637,145.0438,10412.0,False,False,False,False,False,False,True,False,False,93.0,Heritage,3,-0.15979802771959933,1.0451446249820382,667629.9999999974,9456.515580736506,1765.0,6.824373670043086
Glen Iris,28 Alfred Rd,4,1800000.0,VB,Marshall,2016-12-03,3146,2.0,2.0,Boroondara,-37.8522,145.0893,10412.0,False,False,False,False,False,False,True,False,False,88.0,Heritage,3,-0.15979802771959933,0.9272685819727443,450000.0,8294.930875576038,868.0,6.767343125265392
Glen Iris,62 Staughton Rd,4,1998000.0,S,J,2016-12-03,3146,2.0,1.0,Boroondara,-37.8513,145.0601,10412.0,False,False,False,False,False,False,True,False,False,16.0,Recent,1,-0.15979802771959933,0.6291115320080597,499500.0,10918.032786885246,732.0,6.606650186198215
Glen Iris,4/58 Bath Rd,2,671000.0,S,Noel,2017-03-04,3146,1.0,1.0,Boroondara,-37.8555,145.0889,10412.0,False,True,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,-1.078935444146219,335500.0,7894.117647058823,170.0,0.0
Glen Iris,8 Kenilworth Gr,4,3110000.0,S,Jellis,2017-03-04,3146,2.0,4.0,Stonnington,-37.853,145.0491,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,1.9673513144076906,777500.0,21597.222222222223,576.0,7.1846291527173145
Glen Iris,43 Pascoe St,3,1780000.0,S,hockingstuart,2017-03-04,3146,1.0,2.0,Boroondara,-37.8599,145.0898,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.3702464963798064,593333.3333333334,12361.111111111111,432.0,6.4425401664681985
Glen Iris,2/11 Peace St,3,1425000.0,S,Marshall,2017-03-04,3146,2.0,2.0,Boroondara,-37.8639,145.0641,10412.0,False,False,False,False,False,False,True,False,False,12.0,Recent,1,-0.15979802771959933,-0.5773844376164781,475000.0,8742.331288343557,489.0,5.384495062789089
Glen Iris,48 Alfred Rd,3,1530000.0,S,Jellis,2016-06-04,3146,1.0,1.0,Boroondara,-37.8543,145.0889,10412.0,False,False,False,False,False,False,True,False,False,78.0,Heritage,3,-0.15979802771959933,0.6614696614615914,510000.0,12966.101694915254,354.0,6.625392368007956
Glen Iris,3 Bridges St,4,1900000.0,PI,Jellis,2016-06-04,3146,4.0,2.0,Boroondara,-37.8646,145.0673,10412.0,False,False,False,False,False,False,True,False,False,33.0,Established,2,-0.15979802771959933,0.5574613882180967,475000.0,5882.35294117647,1292.0,6.5638555265321274
Glen Iris,45 Charles St,2,1500000.0,S,Marshall,2016-06-04,3146,1.0,2.0,Boroondara,-37.8536,145.0911,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.4465192300917024,750000.0,10416.666666666666,288.0,6.493753839851686
Glen Iris,6 Chester St,3,1360000.0,PI,Fletchers,2016-06-04,3146,2.0,1.0,Boroondara,-37.852,145.0942,10412.0,False,False,False,False,False,False,True,False,False,78.0,Heritage,3,-0.15979802771959933,0.5482162083742305,453333.3333333333,10149.253731343284,402.0,6.558197802812269
Glen Iris,56 Gardiner Pde,5,2175000.0,S,Fletchers,2016-06-04,3146,3.0,4.0,Boroondara,-37.8554,145.0611,10412.0,False,False,False,False,False,False,True,False,False,15.0,Recent,1,-0.15979802771959933,0.351756136692074,435000.0,6651.376146788991,1635.0,6.429719478039138
Glen Iris,22 Renwick St,4,2325000.0,PI,Marshall,2016-06-04,3146,3.0,2.0,Boroondara,-37.8523,145.0726,10412.0,False,False,False,False,False,False,True,False,False,88.0,Heritage,3,-0.15979802771959933,0.3956707409504384,581250.0,7404.458598726114,1256.0,6.459904454377535
Glen Iris,10 Hazeldine Rd,4,2538000.0,S,Marshall,2016-08-06,3146,2.0,3.0,Boroondara,-37.856,145.0691,10412.0,False,False,False,False,False,False,True,False,False,18.0,Recent,1,-0.15979802771959933,0.37718038126270603,634500.0,8082.802547770701,1256.0,6.447305862541213
Glen Iris,1 Montana St,4,2300000.0,VB,Jellis,2016-08-06,3146,3.0,4.0,Boroondara,-37.8552,145.082,10412.0,False,False,False,False,False,False,True,False,False,77.0,Heritage,3,-0.15979802771959933,1.8286736167496978,575000.0,9055.11811023622,1016.0,7.138073034044347
Glen Iris,1/23 Aintree Rd,2,550000.0,SP,Jellis,2016-05-07,3146,1.0,1.0,Stonnington,-37.8567,145.0435,10412.0,False,True,False,False,False,False,True,False,False,50.0,Established,2,-0.15979802771959933,-1.078935444146219,275000.0,8730.15873015873,126.0,0.0
Glen Iris,6 Chester St,3,1600000.0,VB,Fletchers,2016-05-07,3146,2.0,1.0,Boroondara,-37.852,145.0942,10412.0,False,False,False,False,False,False,True,False,False,78.0,Heritage,3,-0.15979802771959933,0.5482162083742305,533333.3333333334,11940.298507462687,402.0,6.558197802812269
Glen Iris,7 Flowerdale Rd,3,2100000.0,VB,Marshall,2016-05-07,3146,2.0,2.0,Boroondara,-37.856,145.0705,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,1.01047520056754,700000.0,14583.333333333334,432.0,6.807934943699926
Glen Iris,48 Martin Rd,3,2115000.0,S,Jellis,2016-05-07,3146,2.0,2.0,Boroondara,-37.8501,145.059,10412.0,False,False,False,False,False,False,True,False,False,98.0,Heritage,3,-0.15979802771959933,0.642979301773859,705000.0,13471.337579617835,471.0,6.61472560020376
Glen Iris,73 Pascoe St,3,1700000.0,S,Jellis,2016-05-07,3146,2.0,2.0,Boroondara,-37.8602,145.0925,10412.0,False,False,False,False,False,False,True,False,False,67.0,Heritage,3,-0.15979802771959933,0.3656239064578733,566666.6666666666,9042.553191489362,564.0,6.439350371100098
Glen Iris,16 Vincent St,4,3338149.999999987,S,Kay,2016-05-07,3146,2.0,2.0,Stonnington,-37.8625,145.04399999999995,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.9064669273240453,834537.4999999967,23181.59722222213,576.0,6.756932389247553
Glen Iris,12 Walerna Rd,3,1750000.0,S,Jellis,2016-05-07,3146,2.0,2.0,Boroondara,-37.8556,145.06799999999996,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.42802887040397003,583333.3333333334,12152.777777777777,432.0,6.481577129276431
Glen Iris,1/9 Myrniong St,3,967500.0,S,Marshall,2016-11-07,3146,2.0,1.0,Boroondara,-37.8515,145.0938,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,-0.5404037182410133,322500.0,6718.75,432.0,5.455321115357702
Glen Iris,192 Tooronga Rd,4,2077000.0,S,RT,2016-11-07,3146,2.0,3.0,Boroondara,-37.8589,145.0413,10412.0,False,False,False,False,False,False,True,False,False,108.0,Heritage,3,-0.15979802771959933,0.19921066926828188,519250.0,14524.475524475525,572.0,6.317164686747284
Glen Iris,34 Yeovil Rd,4,2850000.0,S,Jellis,2016-11-07,3146,3.0,2.0,Boroondara,-37.8526,145.0848,10412.0,False,False,False,False,False,False,True,False,False,83.0,Heritage,3,-0.15979802771959933,1.6576377896381733,712500.0,9344.262295081968,1220.0,7.077498053569231
Glen Iris,7/69 Edgar St N,2,411000.0,SP,Noel,2016-10-08,3146,1.0,1.0,Stonnington,-37.85,145.0461,10412.0,False,True,False,False,False,False,True,False,False,48.0,Established,2,-0.15979802771959933,-1.078935444146219,205500.0,6323.076923076923,130.0,0.0
Glen Iris,1/46 Iris Rd,3,1222000.0,S,Marshall,2016-10-08,3146,1.0,1.0,Boroondara,-37.85,145.05700000000004,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,-0.5820070275384112,407333.3333333333,8486.111111111111,432.0,5.375278407684165
Glen Iris,39 Welfare Pde,4,1550000.0,S,Marshall,2016-10-08,3146,2.0,2.0,Boroondara,-37.8588,145.0832,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.4511418200136355,387500.0,10763.888888888889,576.0,6.4967749901858625
Glen Iris,423 Burke Rd,3,1660000.0,S,Christopher,2016-09-10,3146,1.0,2.0,Boroondara,-37.847,145.0535,10412.0,False,False,False,False,False,False,True,False,False,88.0,Heritage,3,-0.15979802771959933,-0.39248084073915424,553333.3333333334,11527.777777777777,432.0,5.697093486505405
Glen Iris,2 Celia St,6,2250000.0,VB,Gary,2016-09-10,3146,3.0,2.0,Boroondara,-37.8534,145.0785,10412.0,False,False,False,False,False,False,True,False,False,78.0,Heritage,3,-0.15979802771959933,0.42340628048203693,375000.0,15625.0,864.0,6.478509642208569
Glen Iris,2/25 Cloverdale Rd,3,1162000.0,S,Jellis,2016-09-10,3146,2.0,2.0,Boroondara,-37.8579,145.0736,10412.0,False,True,False,False,False,False,True,False,False,43.0,Established,2,-0.15979802771959933,-0.429461560114619,387333.3333333333,15493.333333333334,225.0,5.641907070938114
Glen Iris,51 Dent St,4,2020000.0,PI,Marshall,2016-09-10,3146,2.0,2.0,Boroondara,-37.8667,145.0752,10412.0,False,False,False,False,False,False,True,False,False,9.0,Recent,1,-0.15979802771959933,0.37718038126270603,505000.0,5754.985754985755,1404.0,6.447305862541213
Glen Iris,25 Hope St,2,845000.0,S,Noel,2016-09-10,3146,0.0,0.0,Stonnington,-37.863,145.0501,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,-0.6004973872261435,422500.0,5868.055555555556,288.0,5.337538079701318
Glen Iris,27 Pascoe St,3,1510000.0,PI,hockingstuart,2016-09-10,3146,2.0,2.0,Boroondara,-37.8597,145.0883,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,-0.2237563085885963,503333.3333333333,10486.111111111111,432.0,5.916202062607435
Glen Iris,5 Charles St,4,2010000.0,S,Marshall,2016-12-10,3146,2.0,2.0,Boroondara,-37.8509,145.0916,10412.0,False,False,False,False,False,False,True,False,False,88.0,Heritage,3,-0.15979802771959933,0.44420793513073586,502500.0,9481.132075471698,848.0,6.492239835020471
Glen Iris,26 Gardiner Pde,4,2975000.0,S,Marshall,2016-12-10,3146,3.0,4.0,Boroondara,-37.8541,145.0643,10412.0,False,False,False,False,False,False,True,False,False,88.0,Heritage,3,-0.15979802771959933,-1.078935444146219,743750.0,99166.66666666667,120.0,0.0
Glen Iris,10/13 Myrniong St,2,585000.0,SP,Marshall,2016-12-10,3146,1.0,1.0,Boroondara,-37.8523,145.0936,10412.0,False,True,False,False,False,False,True,False,False,43.0,Established,2,-0.15979802771959933,-1.078935444146219,292500.0,7800.0,150.0,0.0
Glen Iris,15 Pascoe St,3,1275000.0,VB,Tim,2016-12-10,3146,2.0,2.0,Boroondara,-37.8596,145.0871,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.46732088474040134,425000.0,8854.166666666666,432.0,6.507277712385012
Glen Iris,1/39 Scott Gr,1,452000.0,S,RT,2016-12-10,3146,1.0,1.0,Stonnington,-37.8552,145.05,10412.0,False,True,False,False,False,False,True,False,False,38.0,Established,2,-0.15979802771959933,-0.9333238616053263,452000.0,8692.307692307691,52.0,4.1588830833596715
Glen Iris,1/33 Yeovil Rd,3,1625000.0,S,Jellis,2016-12-10,3146,2.0,2.0,Boroondara,-37.8526,145.0853,10412.0,True,False,False,False,False,False,True,False,False,13.0,Recent,1,-0.15979802771959933,-0.23531278339342904,541666.6666666666,12500.0,390.0,5.902633333401366
Glen Iris,22 Aintree Rd,4,1800000.0,SP,Marshall,2016-11-12,3146,3.0,2.0,Stonnington,-37.8566,145.0439,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.6383567118519259,450000.0,12500.0,576.0,6.612041034833092
Glen Iris,56 Brandon St,3,1820000.0,S,Jellis,2016-11-12,3146,1.0,3.0,Boroondara,-37.8571,145.0766,10412.0,False,False,False,False,False,False,True,False,False,88.0,Heritage,3,-0.15979802771959933,0.42340628048203693,606666.6666666666,13382.35294117647,408.0,6.478509642208569
Glen Iris,1/6 Edgar St,1,291000.0,PI,hockingstuart,2016-11-12,3146,1.0,1.0,Stonnington,-37.8576,145.0452,10412.0,False,True,False,False,False,False,True,False,False,36.0,Established,2,-0.15979802771959933,1.4565551280340836,291000.0,7657.894736842105,38.0,7.001245622069476
Glen Iris,1/146 Glen Iris Rd,2,710000.0,VB,Jellis,2016-11-12,3146,1.0,2.0,Boroondara,-37.8567,145.0666,10412.0,False,True,False,False,False,False,True,False,False,43.0,Established,2,-0.15979802771959933,-0.7946461639473335,355000.0,9466.666666666666,150.0,4.820281565605037
Glen Iris,20 Howitt St,4,2376000.0,S,Jellis,2016-11-12,3146,2.0,2.0,Boroondara,-37.8479,145.0557,10412.0,False,False,False,False,False,False,True,False,False,93.0,Heritage,3,-0.15979802771959933,0.42802887040397003,594000.0,10330.434782608696,920.0,6.481577129276431
Glen Iris,115 Tooronga Rd,2,1020000.0,SP,Jellis,2016-11-12,3146,1.0,0.0,Stonnington,-37.8627,145.0402,10412.0,False,False,False,False,False,False,True,False,False,108.0,Heritage,3,-0.15979802771959933,-0.49880040894361544,510000.0,7083.333333333333,288.0,5.529429087511423
Glen Iris,22 Wills St,3,1456000.0,SP,Jellis,2016-11-12,3146,1.0,2.0,Stonnington,-37.8541,145.0544,10412.0,False,False,False,False,False,False,True,False,False,98.0,Heritage,3,-0.15979802771959933,0.08595721618092104,485333.3333333333,10253.521126760563,426.0,6.22455842927536
Glen Iris,20 Howie St,3,1875000.0,S,Marshall,2016-08-13,3146,2.0,3.0,Boroondara,-37.8534,145.0735,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.32402059716047543,625000.0,13020.833333333334,432.0,6.410174881966167
Glen Iris,294 Tooronga Rd,3,1430000.0,S,Marshall,2016-08-13,3146,3.0,2.0,Boroondara,-37.8524,145.0425,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,-0.18908688417409808,476666.6666666667,5607.843137254902,765.0,5.955837369464831
Glen Iris,20 Charles St,6,2300000.0,S,Fletchers,2016-05-14,3146,2.0,2.0,Boroondara,-37.8519,145.091,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,-1.078935444146219,383333.3333333333,15972.222222222223,864.0,0.0
Glen Iris,11/63 Edgar St N,1,345000.0,PI,Jellis,2016-05-14,3146,1.0,1.0,Stonnington,-37.8505,145.0459,10412.0,True,False,False,False,False,False,True,False,False,48.0,Established,2,-0.15979802771959933,0.642979301773859,345000.0,7840.909090909091,44.0,6.61472560020376
Glen Iris,16 Flowerdale Rd,5,2000000.0,PI,Marshall,2016-05-14,3146,3.0,1.0,Boroondara,-37.8563,145.0709,10412.0,False,False,False,False,False,False,True,False,False,98.0,Heritage,3,-0.15979802771959933,0.5297258486864981,400000.0,8064.5161290322585,1240.0,6.546785410760524
Glen Iris,130 High St,4,1550000.0,PI,Jellis,2016-05-14,3146,0.0,0.0,Boroondara,-37.8628,145.0734,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.15979802771959933,0.6984503808370561,387500.0,10763.888888888889,576.0,6.646390514847729
Glen Iris,11 Kenilworth Gr,3,1625000.0,S,Jellis,2016-05-14,3146,2.0,4.0,Stonnington,-37.8528,145.0487,10412.0,False,False,False,False,False,False,True,False,False,38.0,Established,2,-0.15979802771959933,1.2439159916251612,541666.6666666666,11284.722222222223,432.0,6.913737350659685
